Region,County,Municipality,Client,Site Name,Site ID,PF Name,PF ID,Active Facility,Application Type,Permit Type,General Permit Type,Disposition Code,Date Received,Date Disposed,Date Expires,Permit Hyperlink
Southcentral,York,Lower Windsor Township,REPUBLIC SVC OF PA LLC,MODERN LDFL,249052,REPUBLIC SVC OF PA LLC/MODERN LDFL,480433,Y,Renewal,Title V Operating Permit,,ISSU,2021-04-16 00:00:00,2022-05-03 00:00:00,2027-05-31 00:00:00,1349870[67-05047]_Issued_v1.pdf
Southcentral,York,Manchester Township,YORK CNTY SOLID WASTE & REFUSE AUTH,YORK CNTY ASH RECYCLING & PROC FAC,445929,YORK CNTY SOLID WASTE/YORK CNTY RESOURCE RECOVERY,471126,Y,Renewal,Title V Operating Permit,,ISSU,2021-04-13 00:00:00,2022-01-12 00:00:00,2027-01-31 00:00:00,1349364[67-05006]_Issued_v1.pdf
Southcentral,York,Peach Bottom Township,CALPINE MID MERIT II LLC,YORK ENERGY CENTER BLOCK 2,543800,CALPINE MID MERIT II LLC/ YORK ENERGY CENTER BLOCK 2,562531,Y,New,Title V Operating Permit,,ISSU,2025-07-09 00:00:00,2025-12-09 00:00:00,2030-12-31 00:00:00,1536528[67-05147]_Issued_v3.pdf
Southcentral,York,Spring Grove Borough,PIXELLE SPECIALTY SOLUTIONS LLC,SPRING GROVE PULP & PAPER MILL,249607,PIXELLE SPEC SOLUTIONS LLC/SPRING GROVE,256841,Y,Renewal,Title V Operating Permit,,ISSU,2024-08-29 00:00:00,2025-09-09 00:00:00,2030-09-30 00:00:00,1497954[67-05004]_Issued_v1.pdf
Southcentral,York,West Manchester Township,BAE SYS LAND & ARMAMENTS LP,BAE SYSTEMS,451164,BAE SYS LAND & ARMAMENTS LP/YORK,291743,Y,Renewal,Title V Operating Permit,,ISSU,2023-07-13 00:00:00,2024-08-16 00:00:00,2029-08-31 00:00:00,1447227[67-05114]_Issued_v1.pdf
Southcentral,York,West Manchester Township,LEHIGH WHITE CEMENT CO LLC,LEHIGH WHITE CEMENT CO YORK FAC,271574,LEHIGH WHITE CEMENT CO LLC/YORK,294589,Y,Renewal,Title V Operating Permit,,ISSU,2023-06-05 00:00:00,2024-09-05 00:00:00,2029-09-30 00:00:00,1443202[67-05024]_Issued_v1.pdf
Southcentral,York,York City,YORK WALLCOVERINGS INC,YORK WALLCOVERINGS INC,252834,YORK WALLCOVERINGS INC/YORK,262451,Y,Renewal,Title V Operating Permit,,ISSU,2022-02-03 00:00:00,2023-03-07 00:00:00,2028-03-31 00:00:00,1383888[67-05027]_Issued_v2.pdf
Southcentral,York,York Township,GICHNER SYSTEMS GROUP INC,GICHNER SYSTEMS GROUP SHELTER MFG DALLASTOWN,451019,GICHNER SYSTEMS GROUP INC/DALLASTOWN PLT,477738,Y,Renewal,Title V Operating Permit,,ISSU,2020-02-18 00:00:00,2020-12-11 00:00:00,2025-12-31 00:00:00,1305679[67-05033]_Issued_v1.pdf
Southeast,Bucks,Bensalem Township,NORTHEAST FOODS INC,BAKE RITE ROLLS DIV NE FOODS,2379,NORTHEAST FOODS INC/BAKE RITE ROLLS DIV,3185,Y,Renewal,Title V Operating Permit,,ISSU,2021-07-12 00:00:00,2023-02-22 00:00:00,2028-02-21 00:00:00,1365160[09-00014]_Issued_v1.pdf
Southeast,Bucks,Bristol Township,ALTUGLAS LLC,ALTUGLAS LLC,494572,ALTUGLAS LLC/BRISTOL TWP,544042,Y,Renewal,Title V Operating Permit,,ISSU,2022-05-26 00:00:00,2023-01-27 00:00:00,2028-01-31 00:00:00,1399806[09-00122]_Issued_v1.pdf
Southeast,Bucks,Bristol Township,CONSTELLATION ENERGY GENERATION LLC,CONSTELLATION ENERGY BRISTOL FAC,459035,CONSTELLATION ENERGY GENERATION LLC/CROYDON GEN STA,240953,Y,Renewal,Title V Operating Permit,,ISSU,2024-04-16 00:00:00,2025-10-16 00:00:00,2030-10-15 00:00:00,1480938[09-00016]_Issued_v1.pdf
Southeast,Bucks,Falls Township,BRIGHTSMITH LLC,BRIGHTSMITH LLC MORRISVILLE FAC,710,BRIGHTSMITH LLC/FALLS TWP,915,Y,Renewal,Title V Operating Permit,,ISSU,2021-07-01 00:00:00,2023-10-04 00:00:00,2028-10-03 00:00:00,1365157[09-00030]_Issued_v1.pdf
Southeast,Bucks,Falls Township,CONSTELLATION ENERGY GENERATION LLC,CONSTELLATION ENERGY FALLS GENERATING STA,462141,CONSTELLATION ENERGY GENERATION CO/FALLS TWP PEAK PWR PLT,491700,Y,Renewal,Title V Operating Permit,,ISSU,2024-07-03 00:00:00,2026-01-21 00:00:00,2031-01-20 00:00:00,1491074[09-00017]_Issued_v1.pdf
Southeast,Bucks,Falls Township,EDGEWATER GENERATION HOLDINGS LLC,FAIRLESS ENERGY LLC,530054,FAIRLESS ENERGY LLC/FALLS TWP,566437,Y,Renewal,Title V Operating Permit,,ISSU,2024-10-08 00:00:00,2025-06-04 00:00:00,2030-06-03 00:00:00,1502013[09-00124]_Issued_v1.pdf
Southeast,Bucks,Falls Township,LIBERTY COATING CO LLC,LIBERTY COATING MORRISVILLE FAC,532268,LIBERTY COATING CO LLC/MORRISVILLE,647346,Y,Renewal,Title V Operating Permit,,ISSU,2021-01-25 00:00:00,2021-09-14 00:00:00,2026-09-30 00:00:00,1340306[09-00174]_Issued_v1.pdf
Southeast,Bucks,Falls Township,SIMS METAL EAST LLC,SIMSMETAL EAST MORRISVILLE FAC,647550,SIMSMETAL EAST LLC/MORRISVILLE,673376,Y,New,Title V Operating Permit,,ISSU,2023-06-05 00:00:00,2025-03-13 00:00:00,2030-03-12 00:00:00,1442509[09-00187]_Issued_v1.pdf
Southeast,Bucks,Falls Township,WASTE MGMT DSPL SVC OF PA INC,GROWS LDFL WASTE MGMT,246680,WASTE MGMT DSPL SVC /GROWS LDFL,252449,Y,Renewal,Title V Operating Permit,,ISSU,2025-05-06 00:00:00,2025-11-13 00:00:00,2030-11-22 00:00:00,1526123[09-00007]_Issued_v1.pdf
Southeast,Bucks,Falls Township,WASTE MGMT OF FAIRLESS LLC,FAIRLESS AREA PARCEL,769292,WASTE MGMT OF FAIRLESS/FAIRLESS LDFL,721611,Y,New,Title V Operating Permit,,ISSU,2017-08-14 00:00:00,2020-03-09 00:00:00,2025-03-31 00:00:00,1197585[09-00210]_Issued_v1.pdf
Southeast,Bucks,New Britain Township,QUAD GRAPHICS MKT INC,QUAD/GRAPHICS MARKETING LLC,236734,QUAD GRAPHICS MARKETING LLC/CHALFONT,238848,Y,Renewal,Title V Operating Permit,,ISSU,2022-03-23 00:00:00,2023-06-07 00:00:00,2028-06-06 00:00:00,1389394[09-00009]_Issued_v1.pdf
Southeast,Bucks,Richland Township,AVERY DENNISON CORP,AVERY DENNISON CORP QUAKERTOWN PLT,4102,AVERY DENNISON CORP/QUAKERTOWN,5560,Y,Renewal,Title V Operating Permit,,ISSU,2016-09-01 00:00:00,2017-10-06 00:00:00,2022-10-06 00:00:00,1151686[09-00001]_Issued_v1.pdf
Southeast,Bucks,Upper Southampton Township,SUPERPAC INC,SUPERPAC PRINTING PLT,419,SUPERPAC INC/SOUTHAMPTON,519,Y,Renewal,Title V Operating Permit,,ISSU,2021-07-12 00:00:00,2022-08-16 00:00:00,2027-08-15 00:00:00,1365323[09-00003]_Issued_v1.pdf
Southeast,Chester,Coatesville City,CLEVELAND CLIFFS PLATE LLC,CLEVELAND CLIFFS PLATE LLC COATESVILLE PLT,455714,CLEVELAND CLIFFS PLATE/COATESVILLE,483776,Y,Renewal,Title V Operating Permit,,ISSU,2024-02-05 00:00:00,2024-08-27 00:00:00,2029-10-02 00:00:00,1471710[15-00010]_Issued_v1.pdf
Southeast,Chester,East Whiteland Township,BUCKEYE TERM LLC,BUCKEYE TERM LLC MALVERN TERM,4597,BUCKEYE TERM LLC/MALVERN TERM,548845,Y,Renewal,Title V Operating Permit,,ISSU,2022-05-16 00:00:00,2023-07-10 00:00:00,2028-07-09 00:00:00,1397760[15-00008]_Issued_v1.pdf
Southeast,Chester,London Grove Township,SOUTHEASTERN CHESTER CNTY REFUSE AUTH,SECCRA LDFL,454054,SECCRA LDFL/LONDON GROVE TWP,549239,Y,Renewal,Title V Operating Permit,,ISSU,2023-08-16 00:00:00,2025-04-22 00:00:00,2030-04-21 00:00:00,1451103[15-00060]_Issued_v1.pdf
Southeast,Chester,Oxford Borough,"FLOWERS BAKING CO OF OXFORD, INC",FLOWERS BAKING COMPANY OF OXFORD,485040,FLOWERS BAKING CO/OXFORD PLT,566161,Y,Renewal,Title V Operating Permit,,ISSU,2024-06-10 00:00:00,2025-03-03 00:00:00,2030-03-02 00:00:00,1487916[15-00104]_Issued_v1.pdf
Southeast,Chester,West Chester Borough,ARKEMA INC,ARKEMA INC,454704,ARKEMA INC/WEST CHESTER,482559,Y,Renewal,Title V Operating Permit,,ISSU,2025-06-02 00:00:00,2026-02-05 00:00:00,2031-02-04 00:00:00,1530224[15-00015]_Issued_v1.pdf
Southeast,Chester,West Vincent Township,COLUMBIA GAS TRANS LLC,"COLUMBIA GAS TRANS LLC, EAGLE COMPRESSOR STA",238164,COLUMBIA GAS TRANS LLC/EAGLE,240813,Y,Renewal,Title V Operating Permit,,ISSU,2019-05-16 00:00:00,2020-09-17 00:00:00,2025-09-16 00:00:00,1273522[15-00022]_Issued_v1.pdf
Southeast,Delaware,Chester  City,CONSTELLATION ENERGY GENERATION LLC,CONSTELLATION ENERGY GENERATION CO/CHESTER,465956,CONSTELLATION ENERGY GENERATING STA/ CHESTER,548104,Y,Renewal,Title V Operating Permit,,ISSU,2024-04-29 00:00:00,2025-07-23 00:00:00,2030-07-22 00:00:00,1483956[23-00018]_Issued_v1.pdf
Southeast,Delaware,Chester  City,KIMBERLY CLARK CORP,KIMBERLY CLARK CORP CHESTER OPR,237860,KIMBERLY CLARK CORP/CHESTER OPR,240406,Y,Renewal,Title V Operating Permit,,ISSU,2024-09-20 00:00:00,2025-09-18 00:00:00,2030-09-17 00:00:00,1500186[23-00014]_Issued_v1.pdf
Southeast,Delaware,Eddystone Borough,CONSTELLATION ENERGY GENERATION LLC,EDDYSTONE GENERATING STATION,239482,CONSTELLATION ENERGY GENERATION LLC/EDDYSTONE,242584,Y,Renewal,Title V Operating Permit,,ISSU,2023-08-11 00:00:00,2025-04-17 00:00:00,2030-04-16 00:00:00,1450624[23-00017]_Issued_v1.pdf
Southeast,Delaware,Eddystone Borough,LIBERTY ELEC POWER LLC,LIBERTY ELEC POWER EDDYSTONE FAC,520790,LIBERTY ELEC POWER LLC/EDDYSTONE PLT,560799,Y,Renewal,Title V Operating Permit,,ISSU,2020-05-13 00:00:00,2022-05-19 00:00:00,2027-05-18 00:00:00,1315568[23-00082]_Issued_v1.pdf
Southeast,Delaware,Marcus Hook Borough,BRASKEM AMER INC,BRASKEM AMERICA INC,512277,BRASKEM AMER INC/MARCUS HOOK,515469,Y,Renewal,Title V Operating Permit,,ISSU,2024-07-02 00:00:00,2025-08-14 00:00:00,2030-08-13 00:00:00,1490894[23-00012]_Issued_v1.pdf
Southeast,Delaware,Marcus Hook Borough,ENERGY TRANSFER MKT & TERM LP,MARCUS HOOK TERMINAL,270459,ENERGY TRANSF MKT & TERM LP/MARCUS HOOK TERM,757998,Y,Renewal,Title V Operating Permit,,ISSU,2024-07-31 00:00:00,2025-06-04 00:00:00,2030-06-03 00:00:00,1508601[23-00119]_Issued_v1.pdf
Southeast,Delaware,Tinicum Township,ENERGY TRANSFER MKT & TERM LP,FORT MIFFLIN TERMINAL,444985,ENERGY TRANSFER MKT & TERM LP/FT MIFFLIN,469846,Y,Renewal,Title V Operating Permit,,ISSU,2019-11-13 00:00:00,2021-05-12 00:00:00,2026-05-11 00:00:00,1297084[23-00037]_Issued_v1.pdf
Southeast,Delaware,Upper Chichester Township,ENERGY TRANSFER MKT & TERM LP,ENERGY TRANSFER MKT & TERM LP TANK FARM 2,270580,ENERGY TRANSFER MKT & TERM LP/TANK FARM 2,293150,Y,Renewal,Title V Operating Permit,,ISSU,2019-12-11 00:00:00,2021-12-22 00:00:00,2026-12-21 00:00:00,1302166[23-00044]_Issued_v1.pdf
Southeast,Delaware,Upper Chichester Township,MIPC LLC,MIPC LLC CHELSEA TERMINAL,502590,MIPC LLC / CHELSEA TANK FARM,560829,Y,Renewal,Title V Operating Permit,,ISSU,2022-10-25 00:00:00,2023-10-20 00:00:00,2028-10-19 00:00:00,1415670[23-00041]_Issued_v1.pdf
Southeast,Montgomery,Bridgeport Borough,TUBE METHODS INC,TUBE METHODS,452901,TUBE METHODS INC/BRIDGEPORT,480360,Y,Renewal,Title V Operating Permit,,ISSU,2022-08-04 00:00:00,2023-12-05 00:00:00,2028-12-04 00:00:00,1405795[46-00090]_Issued_v1.pdf
Southeast,Montgomery,Douglass Township,GLOBAL ADVANCED METALS USA INC,GLOBAL ADVANCED METALS USA INC,451542,GLOBAL ADVANCED METALS USA/BOYERTOWN,518536,Y,Renewal,Title V Operating Permit,,ISSU,2023-12-14 00:00:00,2024-10-18 00:00:00,2029-10-17 00:00:00,1465190[46-00037]_Issued_v1.pdf
Southeast,Montgomery,Hatfield Township,CLEMENS FOOD GROUP,CLEMENS FOOD GROUP,456457,CLEMENS FOOD GROUP/HATFIELD PLT,491675,Y,Renewal,Title V Operating Permit,,ISSU,2024-09-13 00:00:00,2025-06-30 00:00:00,2030-06-20 00:00:00,1499480[46-00013]_Issued_v1.pdf
Southeast,Montgomery,Hatfield Township,HATFIELD TWP MUNI AUTH MONTGOMERY CNTY,HATFIELD TWP STP,454144,HATFIELD TWP MUNI AUTH/COLMAR,514449,Y,Renewal,Title V Operating Permit,,ISSU,2021-11-08 00:00:00,2023-03-03 00:00:00,2028-03-02 00:00:00,1375283[46-00175]_Issued_v1.pdf
Southeast,Montgomery,Lower Pottsgrove Township,CONSTELLATION ENERGY GENERATION LLC,CONSTELLATION ENERGY MOSER GENERATING FACILITY,462140,CONSTELLATION GENERATION CO/MOSER GENERATING STATION,491699,Y,Renewal,Title V Operating Permit,,ISSU,2023-05-01 00:00:00,2024-02-07 00:00:00,2029-02-06 00:00:00,1438110[46-00039]_Issued_v1.pdf
Southeast,Montgomery,Lower Providence Township,SUPERIOR TUBE CO INC,SUPERIOR TUBE COLLEGEVILLE FAC,45779,SUPERIOR TUBE CO/LOWER PROVIDENCE,47538,Y,Renewal,Title V Operating Permit,,ISSU,2024-05-31 00:00:00,2025-01-17 00:00:00,2030-02-05 00:00:00,1487153[46-00020]_Issued_v1.pdf
Southeast,Montgomery,Plymouth Township,REWORLD PLYMOUTH LLC,"REWORLD PLYMOUTH, LLC.",454543,REWORLD PLYMOUTH/ PLYMOUTH,523397,Y,Renewal,Title V Operating Permit,,ISSU,2022-05-23 00:00:00,2024-09-13 00:00:00,2029-09-12 00:00:00,1397753[46-00010]_Issued_v2.pdf
Southeast,Montgomery,Trappe Borough,VIANT COLLEGEVILLE LLC,VIANT COLLEGEVILLE LLC,2323,VIANT COLLEGEVILLE LLC,3108,Y,Renewal,Title V Operating Permit,,ISSU,2021-09-15 00:00:00,2023-01-19 00:00:00,2028-01-18 00:00:00,1370189[46-00046]_Issued_v1.pdf
Southeast,Montgomery,Upper Hanover Township,BLOMMER CHOCOLATE CO,BLOMMER CHOCOLATE CO,491646,BLOMMER CHOCOLATE CO/E GREENVILLE PLT,524123,Y,Renewal,Title V Operating Permit,,ISSU,2023-01-24 00:00:00,2024-03-11 00:00:00,2029-03-10 00:00:00,1424547[46-00198]_Issued_v1.pdf
Southeast,Montgomery,Upper Merion Township,GLAXOSMITHKLINE LLC,GLAXO SMITH KLINE UPPER MERION BIOPHARM FAC,825043,GLAXOSMITHKLINE/UPPER MERION BIOPHARM,821193,Y,Renewal,Title V Operating Permit,,ISSU,2023-08-07 00:00:00,2024-06-11 00:00:00,2029-06-10 00:00:00,1449947[46-00300]_Issued_v1.pdf
Southeast,Montgomery,Upper Moreland Township,UPPER MORELAND HATBORO JT SEW AUTH,UPPER MORELAND HATBORO JT SEW AUTH,451591,UPPER MORELAND HATBORO JT SEW AUTH/WILLOW GROVE,798,Y,Renewal,Title V Operating Permit,,ISSU,2021-11-03 00:00:00,2022-10-17 00:00:00,2027-10-16 00:00:00,1375282[46-00221-TVOP]_Issued_v1.pdf
Southeast,Montgomery,Upper Providence Township,GRAPHIC PKG INTL LLC,GRAPHIC PACKING INTERNATIONAL LLC,237254,GRAPHIC PKG INTL LLC/VALLEY FORGE,239549,Y,Renewal,Title V Operating Permit,,ISSU,2021-07-12 00:00:00,2022-02-09 00:00:00,2027-03-14 00:00:00,1365164[46-00041]_Issued_v1.pdf
Southeast,Montgomery,West Norriton Township,NORRISTOWN STATE HOSP,NORRISTOWN STATE HOSP,475289,PA DHS/NORRISTOWN STATE HOSP,241062,Y,Renewal,Title V Operating Permit,,ISSU,2020-01-13 00:00:00,2022-01-27 00:00:00,2027-01-26 00:00:00,1347905[46-00060]_Issued_v1.pdf
Southeast,Montgomery,West Pottsgrove Township,HAMMOND GROUP INC,HAMMOND LEAD PROD POTTSTOWN PLT,480849,HAMMOND LEAD PRODUCTS/POTTSTOWN,510047,Y,Renewal,Title V Operating Permit,,ISSU,2023-12-22 00:00:00,2024-07-15 00:00:00,2029-08-31 00:00:00,1466253[46-00162]_Issued_v1.pdf
Southwest,Beaver,Aliquippa City,US GYPSUM CO,US GYPSUM CO,490170,US GYPSUM CO/ALIQUIPPA,518558,Y,Renewal,Title V Operating Permit,,ISSU,2023-09-21 00:00:00,2025-05-16 00:00:00,2030-05-16 00:00:00,1456291[04-00702]_Issued_v1.pdf
Southwest,Beaver,North Sewickley Township,EASTERN GAS TRANS & STORAGE INC,BEAVER STA,246129,EASTERN GAS TRANSMISSION & STORAGE INC/BEAVER,251644,Y,Renewal,Title V Operating Permit,,ISSU,2021-09-27 00:00:00,2023-05-31 00:00:00,2028-05-31 00:00:00,1373608[04-00490]_Issued_v1.pdf
Southwest,Beaver,Potter Township,BASF CORP,BASF MONACA PLT,254458,BASF CORP/MONACA PLT,248385,Y,Renewal,Title V Operating Permit,,ISSU,2024-12-20 00:00:00,2026-01-20 00:00:00,2031-01-20 00:00:00,1511141[04-00306]_Issued_v1.pdf
Southwest,Cambria,Cambria Township,EBENSBURG POWER CO,EBENSBURG COGEN PLT,240082,EBENSBURG POWER CO/EBENSBURG COGENERATION PLT,243395,Y,Renewal,Title V Operating Permit,,ISSU,2006-08-17 00:00:00,2021-04-28 00:00:00,2026-04-28 00:00:00,644264[11-00318]_Issued_v2.pdf
Southwest,Cambria,Jackson Township,CPV FAIRVIEW LLC,FAIRVIEW ENERGY CTR,810717,CPV FAIRVIEW LLC/FAIRVIEW ENERGY CTR,804556,Y,New,Title V Operating Permit,,ISSU,2022-05-31 00:00:00,2023-12-07 00:00:00,2028-12-07 00:00:00,1398385[11-00536]_Issued_v1.pdf
Southwest,Cambria,Jackson Township,LAUREL HIGHLANDS LDFL INC,LAUREL HIGHLANDS LDFL,85,LAUREL HIGHLANDS LAN/LAUREL HIGHLANDS LDFL,510738,Y,Renewal,Title V Operating Permit,,ISSU,2020-09-28 00:00:00,2022-05-26 00:00:00,2027-05-26 00:00:00,1328339[11-00370]_Issued_v1.pdf
Southwest,Fayette,Georges Township,CARLISLE CONSTRUCTION MATERIALS LLC,HUNTER PANELS/FAYETTE BUS PK,659463,CARLISLE CONST MATLS/HUNTER PANEL PLT,738074,Y,New,Title V Operating Permit,,ISSU,2024-11-22 00:00:00,2025-11-17 00:00:00,2030-11-17 00:00:00,1507638[26-00590]_Issued_v1.pdf
Southwest,Fayette,Springhill Township,GANS ENERGY LLC,GANS POWER STATION,531375,GANS ENERGY LLC/GANS POWER STA,552958,Y,Renewal,Title V Operating Permit,,ISSU,2023-12-08 00:00:00,2025-04-22 00:00:00,2030-04-22 00:00:00,1465867[26-00495]_Issued_v1.pdf
Southwest,Greene,Richhill Township,CONSOL PA COAL CO LLC,BAILEY MINE,261050,CONSOL PA COAL CO LLC/BAILEY PREP PLT,281083,Y,Renewal,Title V Operating Permit,,ISSU,2023-12-22 00:00:00,2025-05-06 00:00:00,2030-05-06 00:00:00,1466029[30-00072]_Issued_v2.pdf
Southwest,Somerset,Conemaugh Township,SOUTHERN ALLEGHENIES LDFL INC,SOUTHERN ALLEGHENIES LDFL,803,SOUTHERN ALLEGHENIES LDFL INC,495355,Y,Renewal,Title V Operating Permit,,ISSU,2023-11-06 00:00:00,2024-11-26 00:00:00,2029-11-26 00:00:00,1461931[56-00181]_Issued_v1.pdf
Southwest,Somerset,Quemahoning Township,NORTH AMER HOGANAS INC,NORTH AMERICAN HOGANAS,245766,NORTH AMERICAN HOGANAS INC/STONY CREEK PLT,251104,Y,Renewal,Title V Operating Permit,,ISSU,2019-08-19 00:00:00,2021-01-07 00:00:00,2026-01-07 00:00:00,1284605[56-00167]_Issued_v1.pdf
Southwest,Somerset,Shade Township,SHADE LDFL INC,SHADE LDFL,240842,SHADE LDFL INC/SHADE LDFL,495641,Y,Renewal,Title V Operating Permit,,ISSU,2020-09-28 00:00:00,2022-05-26 00:00:00,2027-05-26 00:00:00,1328369[56-00232]_Issued_v1.pdf
Southwest,Somerset,Somerset Township,PA DEPT OF CORR,SCI LAUREL HIGHLANDS,241506,PA DEPT OF CORR/LAUREL HIGHLANDS SCI,261482,Y,Renewal,Title V Operating Permit,,ISSU,2020-07-10 00:00:00,2022-04-18 00:00:00,2027-04-18 00:00:00,1321078[56-00257]_Issued_v1.pdf
Southwest,Washington,Carroll Township,FLEXSYS AMER LP,FLEXSYS MONONGAHELA PLT,253072,FLEXSYS AMER LTD PAR/MONONGAHELA,262770,Y,Renewal,Title V Operating Permit,,ISSU,2024-03-28 00:00:00,2024-07-16 00:00:00,2029-07-16 00:00:00,1478746[63-00015]_Issued_v1.pdf
Southwest,Washington,Chartiers Township,ARDEN LDFL INC,ARDEN LDFL,240453,ARDEN LDFL/CHARTIERS TWP,514799,Y,Renewal,Title V Operating Permit,,ISSU,2015-09-18 00:00:00,2024-05-23 00:00:00,2029-05-23 00:00:00,1102341[63-00549]_Issued_v1.pdf
Southwest,Washington,Smith Township,LANGELOTH METALLURGICAL CO LLC,LANGELOTH METALLURGICAL PLT,500111,LANGELOTH METALLURGICAL CO/LANGELOTH METALLURGICAL PLT,239832,Y,Renewal,Title V Operating Permit,,ISSU,2018-12-28 00:00:00,2022-07-14 00:00:00,2027-07-14 00:00:00,1256565[63-00074]_Issued_v1.pdf
Southwest,Washington,Washington City,JESSOP STEEL LLC,JESSOP STEEL/WASHINGTON PLT,241986,JESSOP STEEL LLC/WASHINGTON PLT,278317,Y,Renewal,Title V Operating Permit,,ISSU,2024-09-12 00:00:00,2026-01-20 00:00:00,2031-01-20 00:00:00,1499800[63-00027]_Issued_v1.pdf
Southwest,Westmoreland,Export Borough,DURA BOND COATING INC,DURA BOND STEEL,253199,DURA BOND IND INC/EXPORT STEEL PLT,263045,Y,Renewal,Title V Operating Permit,,ISSU,2020-01-14 00:00:00,2021-08-10 00:00:00,2026-08-10 00:00:00,1301991[65-00053]_Issued_v1.pdf
Southwest,Westmoreland,Hempfield Township,GEN CARBIDE CORP,HEMPFIELD METAL POWDER PLT,243766,GEN CARBIDE CORP/HEMPFIELD,248383,Y,Renewal,Title V Operating Permit,,ISSU,2024-09-04 00:00:00,2026-01-22 00:00:00,2031-01-22 00:00:00,1498621[65-00622]_Issued_v1.pdf
Southwest,Westmoreland,Jeannette City,SURTECO NORTH AMER INC,SURTECO NORTH AMER INC JEANNETTE FAC,241611,SURTECO NORTH AMER INC/JEANNETTE PLT,272282,Y,Renewal,Title V Operating Permit,,ISSU,2024-08-02 00:00:00,2025-10-31 00:00:00,2030-10-31 00:00:00,1494392[65-00207]_Issued_v1.pdf
Southwest,Westmoreland,Latrobe City,LEHIGH SPECIALTY MELTING INC,LEHIGH SPECIALTY MELTING INC,2874,LEHIGH SPECIALTY MELTING/LATROBE,280828,Y,Renewal,Title V Operating Permit,,ISSU,2023-05-24 00:00:00,2024-10-17 00:00:00,2029-10-17 00:00:00,1442027[65-00028]_Issued_v1.pdf
Southwest,Westmoreland,Monessen City,CLEVELAND CLIFFS MONESSEN COKE LLC,CLEVELAND CLIFFS MONESSEN COKE LLC,249647,CLEVELAND CLIFFS MONESSEN COKE LLC/MONESSEN COKE PLT,256899,Y,Renewal,Title V Operating Permit,,ISSU,2018-07-19 00:00:00,2020-04-22 00:00:00,2025-04-22 00:00:00,1237872[65-00853]_Issued_v1.pdf
Southwest,Westmoreland,Penn Township,USA VALLEY FAC INC,USA VALLEY FAC INC,241218,USA VALLEY FAC INC/VALLEY LDFL,549691,Y,Renewal,Title V Operating Permit,,ISSU,2021-06-10 00:00:00,2022-07-08 00:00:00,2027-07-08 00:00:00,1359722[65-00693]_Issued_v1.pdf
Southwest,Westmoreland,Rostraver Township,WESTMORELAND SANI LDFL LLC,SANITARY LANDFILL,239963,WESTMORELAND SANITARY LDFL LLC/BELLE VERNON,514148,Y,Renewal,Title V Operating Permit,,ISSU,2021-11-01 00:00:00,2025-06-30 00:00:00,2030-06-30 00:00:00,1378160[65-00767]_Issued_v2.pdf
Southwest,Westmoreland,Salem Township,EASTERN GAS TRANS & STORAGE INC,ROCK SPRINGS COMP STA,699329,EASTERN GAS TRANS & STORAG INC/ROCK SPRINGS COMP STA,701239,Y,Renewal,Title V Operating Permit,,ISSU,2023-04-19 00:00:00,2024-10-10 00:00:00,2029-10-10 00:00:00,1436451[65-00983]_Issued_v1.pdf
Southwest,Westmoreland,Salem Township,EASTERN GAS TRANS & STORAGE INC,OAKFORD COMPRESSOR STA,249781,EASTERN GAS TRANS & STORAGE INC/OAKFORD COMPRESSOR STA,495643,Y,Renewal,Title V Operating Permit,,ISSU,2023-04-13 00:00:00,2024-05-22 00:00:00,2029-05-22 00:00:00,1435723[65-00837]_Issued_v1.pdf
Southwest,Westmoreland,Scottdale Borough,ALLEIMA PRECISION TUBE LLC,ALLEIMA PRECISION TUBE LLC,247398,ALLEIMA PRECISION TUBE LLC/SCOTTDALE PLT,492577,Y,Renewal,Title V Operating Permit,,ISSU,2022-03-07 00:00:00,2022-12-27 00:00:00,2027-12-27 00:00:00,1415820[65-00173]_Issued_v1.pdf
Southwest,Westmoreland,Vandergrift Borough,ATI FLAT ROLLED PROD HOLDINGS LLC,ATI FLAT ROLLED PROD HOLDINGS LLC/VANDERGRIFT,192917,ATI FLAT ROLLED PRODUCTS HOLDINGS LLC/VANDERGRIFT,194932,Y,Renewal,Title V Operating Permit,,ISSU,2024-09-12 00:00:00,2026-01-20 00:00:00,2031-01-20 00:00:00,1499814[65-00137]_Issued_v1.pdf
